name,property_type_name,district_name,bedroom_count,Billion VND,area
"Bán nhà mới 42m2, 5 tầng, 4 phòng ngủ tại Vĩnh Ninh, Thanh Trì, sổ đỏ nở hậu, giá 4 tỷ",Nhà,Thanh Trì,4.0,4.0,42.0
"Giang Văn minh phân lô 2 mặt ngõ thông, lô góc thoáng sáng 44m2, 6 tầng, mặt tiền 4.8m. Giá 10.5tỷ",Nhà,Ba Đình,4.0,10.5,44.0
Chính chủ cần bán gấp BT Ciputra Tây Hồ diện tích 180m2 sân vườn trước sau và gần công viên nội khu,Biệt thự/Nhà liền kề,Tây Hồ,3.0,70.0,180.0
"Bán CH rẻ nhất Anland Lakeview, giá siêu hời 4.9 tỷ, 75m2, 2PN, 2WC. Full đồ, sổ cất két",Căn hộ chung cư,Hà Đông,2.0,4.9,75.0
Bán nhà siêu rẻ giá cực sốc Vân Hồ 25m2 4 tầng 35 mặt tiền giá 6.5tỷ ô tô ngõ nông kinh doanh,Nhà,Hai Bà Trưng,3.0,6.5,25.0
Siêu phẩm vip - gần mặt phố Dương Khuê - Cầu Giấy - 240m2 - kinh doanh đỉnh - Chỉ 142 tỷ,Nhà,Cầu Giấy,5.0,142.0,240.0
Phân lô vip nguyễn văn cừ - giá rẻ nhất khu vực - nở hậu - 76m2 - sẵn ô chờ - chưa lên sàn,Nhà,Long Biên,4.0,19.5,76.0
"Nhỉnh 7tỷ có ngay NHÀ tại PHỐ HÀO NAM, ĐỐNG ĐA",Nhà,Đống Đa,3.0,7.45,34.0
Chính chủ gửi bán căn 02 tòa CT3 Nghĩa Đô dt 47m2 thiết kế 2 ngủ 1 vs nhận nhà ngay.,Căn hộ chung cư,Bắc Từ Liêm,2.0,3.55,47.0
Cực gấp - bán nhà Chùa Bộc - nhà đẹp ở ngay - giá tốt nhất khu vực - khách thiện chí chốt nhanh,Nhà,Đống Đa,4.0,6.3,35.0
Cần bán căn hộ chung cư Hà Thành Plaza - 102 Thái Thịnh. DT 115m căn 3 ngủ,Căn hộ chung cư,Đống Đa,3.0,7.9,115.0
"Chốt ngay căn hiếm - 3N2WC tòa H3 view Vinuni và hồ ngọc trai full đồ, tầng trung, giá bán 7tỷ5",Căn hộ chung cư,Gia Lâm,3.0,7.5,75.0
Hoa hậu phố Ngọc Thụy siêu phẩm 6.5 tầng thang máy gara ô tô full nội thất cao cấp,Nhà,Long Biên,4.0,9.0,39.0
Nhà Đẹp Thạch Bàn Ở Sẵn Công Năng Đày Đủ Full Nội Thất Gần Oto,Nhà,Long Biên,3.0,5.58,34.0
"Bán căn hộ The Charm An Hưng, 4,5 tỷ, 54m2, 3PN, 2WC, hàng hiếm tại Hà Đông, Hà Nội",Căn hộ chung cư,Hà Đông,3.0,4.5,54.0
"Bán nhà Lê Quang Đạo 40m2x4 tầng, nhà mới đẹp, 7.3 tỷ, lh Hv Phạm Ngọc Quỳnh",Nhà,Nam Từ Liêm,2.0,7.3,40.0
"CỰC HIẾM - ĐỊNH CÔNG THƯỢNG - Dt 40m x 5 Tầng ,Mt 4m CÓ Ô CHỜ THANG MÁY .Giá 7,15 tỷ Vị trí đẹp",Nhà,Hoàng Mai,3.0,7.0,42.0
"Sở hữu căn hộ 3PN cao cấp giá từ 4,7 tỷ view sông & công viên. Chiết khấu 4%. Lãi 0%/12T. Quà 110tr",Căn hộ chung cư,Long Biên,3.0,4.7,79.0
"BÁN NHÀ MỸ ĐÌNH 1-NAM TỪ LIÊM, NHÀ MỚI, FULL NỘI THẤT, 40M2, 10M RA Ô TÔ. GIÁ 8 TỶ. LH:",Nhà,Nam Từ Liêm,4.0,8.0,40.0
"Bán nhà Dốc Phụ Sản, lô góc, 3 thoáng, thang máy, dòng tiền, DT 90m2 * MT 5.5m * giá 16.6 tỷ",Nhà,Ba Đình,12.0,16.6,90.0
"Hot quá! Chỉ 2,74 tỷ sở hữu ngay nhà 4T tiện ích xung quanh ngập tràn tại trung tâm xã Phụng Châu.",Nhà,Chương Mỹ,3.0,2.74,32.0
"Bán gấp căn góc CH 02 HIẾM View hồ tòa M2 2PN 2WC 73m2 view hồ đẳng cấp, giá 99tr/m2",Căn hộ chung cư,Đông Anh,2.0,7.23,73.0
"Bán nhà Ba Đình ngõ nông thẳng tắp 15m ra phố, dân trí cao, Dt25m2x5tầng giá hơn 7tỷ, về ở ngay.",Nhà,Ba Đình,3.0,7.6,25.5
"Bán căn hộ 61m2 ngay trung tâm Đống Đa, tầng 1 kinh doanh, ô tô đỗ cửa. 4.35 tỷ",Căn hộ chung cư,Đống Đa,2.0,4.35,61.0
"Hoa hậu TT tầng 1, 2 Minh Khai Ô tô đỗ cửa, 3PN 2WC Kinh doanh đỉnh, Gần nhiều tiện ích",Nhà,Hai Bà Trưng,3.0,5.8,65.0
"Bán căn hộ 29T1 Hoàng Đạo Thúy,( Tổ hợp N05 ) Trung Hòa, Cầu Giấy. 155m2 3pn 13.8 tỷ. [phone_number]",Căn hộ chung cư,Cầu Giấy,3.0,13.8,155.0
"Chính chủ bán nhà 5 tầng 38m2 ngõ thông, ô tô đỗ tận cửa",Nhà,Hà Đông,4.0,5.8,38.0
Chào bán căn góc Green Stars full nội thất tại 243 Phạm Văn Đồng,Căn hộ chung cư,Bắc Từ Liêm,3.0,7.38,98.0
Cần tiền Bán Gấp Liền kề PHC Complex 158 Nguyễn Sơn 90m2 Đang cho thuê 45tr/th,Biệt thự/Nhà liền kề,Long Biên,5.0,28.0,90.0
Nhà 5 tầng thang máy K/D phố Trần Quốc Hoàn,Nhà,Cầu Giấy,5.0,18.0,55.0
"Bán căn hộ số 6 Đội Nhân - Ba Đình 71m2 2PN tầng trung, full NT - giá thỏa thuận",Căn hộ chung cư,Ba Đình,2.0,5.4,71.0
"Chính chủ bán gấp trong tuần CH 2PN+1, DT 63.7m2, The Miami-Smart City, giá 4.35 tỷ. LH [phone_number]",Căn hộ chung cư,Nam Từ Liêm,2.0,4.35,63.7
"Chung cư full nội thất mặt phố Xa La 70 m2, 2 ngủ, 2 wc, chỉ 3.6 tỷ",Căn hộ chung cư,Hà Đông,2.0,3.6,70.0
"Chỉ hơn 15 tỷ! Bán nhà Minh Khai Bắc Từ Liêm, phân lô, ô tô tránh vào nhà, 6T thang máy, VP công ty",Nhà,Bắc Từ Liêm,4.0,15.8,60.0
"Bán NR 40m2, 5,9 tỷ tại Lĩnh Nam, 4PN, 3WC, giá cực chất",Nhà,Hoàng Mai,4.0,5.9,40.0
"Nhà phố ngọc thuỵ ô tô 7 chỗ vào - dt52m2, 6 tầng - lô góc 2 thoáng - thang máy full nội thất",Nhà,Long Biên,3.0,13.5,52.0
"Em Đức cập nhật quỹ căn hộ (T3 - 2025) 3PN - Penthouse dự án Hanoi Signature, độc bản truyền đời",Căn hộ chung cư,Cầu Giấy,3.0,39.9,203.09
Bán nhà Lạc Thị - Thanh Trì 6 tầng có thang máy gara ô tô nhỉnh 8 tỷ,Nhà,Thanh Trì,5.0,8.15,58.6
"Cần bán căn góc ban công Đông Nam tại X2 Đại Kim DT 95m2, 3 phòng ngủ, 2 WC, LH: [phone_number]",Căn hộ chung cư,Hoàng Mai,3.0,4.56,95.0
"Bán căn hộ giá cực tốt 54m2, 2 phòng ngủ, chung cư Mipec Rubik 360. Giá 5.8 tỷ",Căn hộ chung cư,Cầu Giấy,2.0,5.8,54.0
"Láng Hạ, 57m, 5 ngủ, Phân lô ô tô tránh, Ngõ thông kinh doanh, Sổ vuông, Ô chờ thang máy, Nhà đẹp",Nhà,Ba Đình,5.0,19.8,57.0
Hiếm - đẹp long lanh Long Biên - vị trí vàng - phân lô hàng không - gara oto - thang máy - full NT,Nhà,Long Biên,4.0,12.8,45.0
"Nhà Thạch Bàn 33m2, 5 tầng ô tô đỗ cổng, 15m ra ô tô tránh thông",Nhà,Long Biên,3.0,5.2,33.0
Bán căn biệt thự palm garden khu an sinh đáng sống- hiếm nhà bán - tiện ích đẳng cấp an ninh 24/7,Biệt thự/Nhà liền kề,Long Biên,5.0,39.5,148.0
Bán nhà Trần Cung nhà đẹp 5 tầng ô tô đỗ cửa. Giá 8 tỷ,Nhà,Bắc Từ Liêm,3.0,8.0,30.0
Nhà mới đẹp cách mặt phố Đội Cấn 10 m - 7 tầng - Thang máy - Trang bị đầy đủ PCCC,Nhà,Ba Đình,5.0,18.5,51.0
Bán Nhà Mặt Phố Mai Châu Đại Mạch Đông Anh Cạnh Ngay Dự Án Cầu Thượng Cát,Nhà,Đông Anh,4.0,14.9,102.0
"Bán biệt thự khu đô thị Tây Nam Linh Đàm, Hoàng Mai, Hà Nội 180m2 xây 4 tầng [phone_number]",Biệt thự/Nhà liền kề,Hoàng Mai,5.0,56.0,180.0
"Phố Vip Q. Thanh Xuân, lô góc 5T, 2 mặt ô tô tránh, thẳng ra phố lớn, ở và kinh doanh, chỉ 13.5 tỷ",Nhà,Thanh Xuân,5.0,13.5,35.0
"Chính chủ gửi bán gấp căn hộ 3PN, 2WC tại Sudico Mỹ Đình, Nam Từ Liêm, Hà Nội DT 132m2 Giá 7ty",Căn hộ chung cư,Nam Từ Liêm,3.0,7.0,132.0
"Nhà riêng Kim Đồng, cực đẹp 40m2, 4 tầng, ô tô đỗ gần, ngõ thông và nông, khu vực hiếm nhà bán",Nhà,Hoàng Mai,4.0,8.98,40.0
"Bán CC 2PN + 1WC tại The Sakura - Vinhomes Smart City, 3,6 tỷ, 43m2 chỉ với uy tín",Căn hộ chung cư,Nam Từ Liêm,2.0,3.6,43.0
"Bán nhà vân canh ,hoài đức, sát vành đai 3.5, gần phố ,hai mặt thoáng ,tiện ích đỉnh cao,",Nhà,Hoài Đức,3.0,4.95,35.0
"Bán biệt thự tại Lideco, 23,5 tỷ, 145m2, hàng hiếm tại giá ưu đãi, đủ nội thất, có thang máy",Biệt thự/Nhà liền kề,Hoài Đức,5.0,23.5,145.0
Bán nhà phố Yên Hòa 8.85 tỷ 6 tầng thang máy - sổ đỏ vuông đét - ở ngay - ngõ nông gần phố,Nhà,Cầu Giấy,4.0,8.85,30.0
Chính chủ cần bán gấp căn hộ 2pn - full nội thất mới tinh - view thoáng - sổ sẵn - giá siêu tốt!,Căn hộ chung cư,Gia Lâm,2.0,4.45,68.2
"Bán nhà mặt phố Bế Văn Đàn,Hà Đông 28.3m, MT 3.95m,gần BV Đa Khoa, kinh doanh đỉnh, giá chỉ 10.8tỷ",Nhà,Hà Đông,2.0,10.8,28.3
BÁN CĂN HỘ 3 NGỦ FIVE STAR GIÁ TỐT NHẤT THANH XUÂN 7.3 TỶ,Căn hộ chung cư,Thanh Xuân,3.0,7.3,100.2
"Chỉ từ 780tr sở hữu căn hộ cao cấp 2PN, 2WC tại Masteri Lakeside - Vinhomes Ocean Park 1",Căn hộ chung cư,Gia Lâm,2.0,4.347,65.0
Bán gấp chung cư an quý hưng riverside long biên 60.8m giá 4.2 tỷ,Căn hộ chung cư,Long Biên,2.0,4.2,60.8
"Chủ nhà quá mót bán 7 tầng thang máy - 50,8m2 22,5 tỷ - gara ô tô - tòa văn phòng đa mô hình",Nhà,Ba Đình,7.0,22.5,50.8
"Bán căn hộ The Artemis, 7 tỷ, 80m2, 2PN, 2WC, Khương Mai, Thanh Xuân, Hà Nội",Căn hộ chung cư,Thanh Xuân,2.0,7.0,80.0
Bán căn Thương Mại 50m2 toà HH4 FLC Đại Mỗ 2.69 tỷ,Căn hộ chung cư,Nam Từ Liêm,2.0,2.69,50.0
"Bán gấp căn hộ 3 phòng ngủ 130.4m2, giá 8.1 tỷ, full nội thất đẹp chỉ việc ở, Capital Garden",Căn hộ chung cư,Đống Đa,3.0,8.1,130.4
"Bán căn hộ chung cư Tân Tây Đô tòa nhà XPhomes CT1A diện tích 107m2 3N3WC giá 4,x tỷ LH [phone_number]",Căn hộ chung cư,Đan Phượng,3.0,4.45,107.0
"Bán biệt thự cao cấp Vinaconex 3 Trung Văn 43 tỷ 161,5m2, 5 tầng có hầm mặt tiền 8,5m",Biệt thự/Nhà liền kề,Nam Từ Liêm,5.0,43.0,161.5
Trung tâm nguyễn văn cừ 50m - 6 tầng - ở hoặc kinh doanh lộc lá - kinh doanh homestay - nhỉnh 9 tỷ,Nhà,Long Biên,3.0,9.0,50.0
"Bán nhà lô góc Xuân Đỉnh 40m2 x 5 tầng, hàng xóm Ngoại Giao Đoàn, ô tô đỗ cổng, giá hơn 7 tỷ",Nhà,Bắc Từ Liêm,3.0,7.7,40.0
"Bán nhà phố Tô Hoàng, Phường Bạch Mai",Nhà,Hai Bà Trưng,15.0,16.1,58.0
"Bán nhà đẹp Ngọc Thụy Dân xây kiên cố, gara ô tô 35m² x 5 tầng gần phố",Nhà,Long Biên,3.0,7.6,35.0
"Bán nhà khu pl qđ, cạnh golf - long biên, sang xịn, oto,thang máy, full nthat, ngõ thông",Nhà,Long Biên,4.0,13.2,40.3
Bán nhà thanh xuân ngõ ô tô tránh ở & kinh doanh đều tuyệt gần hồ điều hòa,Nhà,Thanh Xuân,5.0,10.9,65.0
"Bán gấp căn CC tầng trung tại tòa 187 Tây Sơn, căn hộ với DT 100m2 3 ngủ, 2wc giá 7.3 tỷ",Căn hộ chung cư,Đống Đa,3.0,7.3,100.0
"Cần bán nhanh căn góc 3PN 2VS tầng trung đẹp, view thoáng giá chỉ 4 tỷ tại OCP,",Căn hộ chung cư,Gia Lâm,3.0,4.0,80.0
Bán nhà riêng 105m2 Phố Hoàng Văn Thái. Phân lô ô tô tránh kinh doanh. Giá 25.5 tỷ,Nhà,Thanh Xuân,3.0,25.5,105.0
"17 tỷ, 105m2, 5 tầng, giá tốt nhất Quận Tây Hồ, vị trí đẹp nhà đẹp, mặt ngõ KD, oto, cách phố 10m",Nhà,Tây Hồ,6.0,17.0,105.0
"Bán căn hộ 121m² tầng trung toà 24T2 Trung Hòa, 3PN, BC Đông Nam, nhà đẹp, giá 9.8 tỷ",Căn hộ chung cư,Cầu Giấy,3.0,9.8,121.0
"Bán nhà Đống Đa, 6 tầng thang máy, full nội thất, 39m2, chỉ 9.8 tỷ",Nhà,Đống Đa,5.0,9.8,39.0
"( giá thật) Bán Căn hộ Mandarin Garden 2, giá 7,9 tỷ, 84m2, 2PN, 2WC, tầng trung- view thoáng",Căn hộ chung cư,Hoàng Mai,2.0,7.9,84.0
"Hot!Thái Hà, 50 m ra oto ,2 thoáng, ngõ rộng thoáng,nhà dân xây kiên cố đẹp , ở sướng 45m 2* 4",Nhà,Đống Đa,3.0,8.1,45.0
"Cần bán nhanh căn 101m2, ban công Đông Nam không lỗi phong thuỷ",Căn hộ chung cư,Long Biên,3.0,5.9,101.0
"Bán căn hộ 160m2 tòa 34T - THNC, 72,5tr/m2 tại Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội",Căn hộ chung cư,Cầu Giấy,3.0,10.88,160.0
"Bán nhà 5 tầng, diện tích 35m2 tại tổ 10 Yên Nghĩa, Hà Đông",Nhà,Hà Đông,3.0,5.4,35.0
"Bán CC 66m2 3,3 tỷ 2PN, 2VS tại Pháp Vân Tứ Hiệp, 3,3 tỷ, LH: [phone_number]",Căn hộ chung cư,Hoàng Mai,2.0,3.3,66.0
Bán căn hộ tầng cao tòa nhà G03 Ciputra 04PN 02WC giá 11 tỷ. LH em Hường,Căn hộ chung cư,Tây Hồ,4.0,11.0,153.0
"Hơn 7 tỷ-tặng nội thất-35m x 5 tầng - tt quận thanh xuân, vị trí đẹp ở sướng",Nhà,Thanh Xuân,5.0,7.7,34.0
Bán nhà đẹp tại Đa Sỹ ngõ thông ô tô gần trung tâm Hà Đông,Nhà,Hà Đông,3.0,5.8,33.0
"Bán gấp nhà lô góc cực hiếm khu vực Yên Hoà, Cầu Giấy. Ô Tô để trong nhà, 2 mặt thoáng, về ở ngay",Nhà,Cầu Giấy,5.0,12.5,40.0
"Bán gấp CC Five Star Kim Giang, Thanh Xuân, 103m, 3N2VS, tầng trung thoáng mát , giá chỉ 7,4 tỷ",Căn hộ chung cư,Thanh Xuân,3.0,7.4,103.0
"Phân lô Vip Trần Quang Diệu, mặt phố vỉa hè rộng KD đỉnh, sổ vuông đẹp. Dt 40m 4T mt3,8m giá 17tỷ",Nhà,Đống Đa,2.0,17.0,40.0
"Bán CC 65m2, 2PN, 2WC, 2,45 tỷ thu về tại Thanh Hà Mường Thanh, Hà Đông, Thanh Oai HN bao đẹp",Căn hộ chung cư,Hà Đông,2.0,2.45,65.0
Tôi cần bán căn hộ 1 ngủ 1 khách 38m2 tòa S403 Vinhomes Smart City giá 2 tỷ 980,Căn hộ chung cư,Nam Từ Liêm,1.0,2.98,38.0
"Cực rẻ. Nhà đẹp 400m ra Đại Lộ Thăng Long, ngay cầu Vân Côn, ngõ 4m. DT 42m2x3 tầng. Giá 2.99 tỷ",Nhà,Hoài Đức,4.0,2.99,42.0
"Nhà 3.35 tỷ mặt ngõ thông ô tô qua nhà, 4 tầng (37m2) gần ĐH Thể Dục Thể Thao [phone_number]",Nhà,Hà Đông,4.0,3.35,37.0
Bán căn hộ Park Hill - Times City 458 Minh Khai,Căn hộ chung cư,Hoàng Mai,2.0,7.19,74.4
"Chính chủ bán căn hộ 2 phòng ngủ, tầng 11, ban công Nam, nội thất cơ bản tại khu đô thị Thanh Hà Cienco 5",Căn hộ chung cư,Thanh Oai,2.0,2.56,68.0
BÁN NHÀ PHỐ BẠCH MAI PHỐ HUẾ33m xây 6 tầng mới xịn trước nhà ngõ rộng kd tốt.,Nhà,Hai Bà Trưng,4.0,7.4,33.0
"Chính chủ bán căn 3 ngủ 94m2 tại Golden Land tòa C, ban công Tây Bắc, full đồ, sổ đỏ",Căn hộ chung cư,Thanh Xuân,3.0,7.3,94.0
"Gia đình cần chuyển nhượng biệt thự cao cấp Vinhomes Riverside Long Biên, full nội thất cao cấp",Biệt thự/Nhà liền kề,Long Biên,5.0,69.8264,207.2
"Căn nhà phố Hạ Đình - 30m2, mặt tiền 3.9m - Trung tâm Thanh Xuân - 7.5 tỷ",Nhà,Thanh Xuân,3.0,7.5,30.0
"Nhỉnh 6 tỷ căn 2PN duy nhất chung cư cao cấp 6th Element tầng trung, view Hồ",Căn hộ chung cư,Tây Hồ,2.0,6.3,60.0
"Bán nhà mặt phố Chiến Thắng - Văn Quán, HĐ",Nhà,Hà Đông,5.0,25.0,70.0
"Chính chủ cần bán chung cư 90 Nguyễn Tuân, Thanh Xuân, Hà Nội, nội thất cơ bản giá chỉ 5 tỷ",Căn hộ chung cư,Thanh Xuân,2.0,5.0,71.2
"Nhà mới lô góc 2 mặt thoáng, gần Vinhomes, ô tô đỗ gần, diện tích 33m2, 5 tầng, giá tốt",Nhà,Nam Từ Liêm,3.0,5.0,33.0
"Bán nhà mặt phố siêu kinh doanh - dt 63m2, mt 4m giá siêu đầu tư",Nhà,Hà Đông,2.0,16.8,63.0
"Bán chung cư 187 Nguyễn Lương Bằng, 100m2, 3PN, 2VS, sổ đỏ chính chủ",Căn hộ chung cư,Đống Đa,3.0,8.0,100.0
"Cần bán nhà Tứ Hiệp 5 tầng ngay sát Ngô Sỹ Kiện, ô tô cách 1 nhà, 4.X tỷ",Nhà,Thanh Trì,3.0,4.95,30.0
Bán Nhà Mặt Ngõ Thông Rộng_Phố Trần Khát Chân_Cách ÔTÔ Vài Bước_DT 22m2 x 5Tầng (3Ngủ)_Hơn 3Tỷ,Nhà,Hai Bà Trưng,3.0,3.85,22.0
"Bán nhà căn hộ dịch vụ ở Mỹ Đình, 6 tầng x 120m2, 20 phòng thu nhập 1.3 tỷ/ năm",Nhà,Nam Từ Liêm,20.0,24.0,120.0
Bán nhà phân lô ô tô 7 chỗ Tam Trinh vị trí đẹp giá 16tỷ,Nhà,Hai Bà Trưng,4.0,16.0,66.0
"Cần bán gấp nhà ở ngã 3 Kim Ngưu, Trần Khát Chân, Lò Đúc. 45m2. Giá tốt",Nhà,Hai Bà Trưng,4.0,9.65,45.0
"Chính chủ gửi bán 3PN, 2WC 81m2 full đồ giá 5,8 tỷ The Miami, Vinhomes Smart City LH [phone_number]",Căn hộ chung cư,Nam Từ Liêm,3.0,5.8,81.0
"Duy nhất căn 97m2 Terra 3PN + 1, 2WC tầng đẹp, nội thất thiết kế đồng bộ sang trọng, giá chỉ 6,x tỷ",Căn hộ chung cư,Hà Đông,3.0,6.58,97.0
Bán Nhà Hoàng Công Chất - Phân Lô - Gara 2 Ô Tô - Mặt Tiền Lớn - Vỉa Hè - Hàng xóm Goldenmark,Nhà,Bắc Từ Liêm,4.0,16.0,48.0
"Bán biệt thự lô góc đẹp Mỗ Lao - Vũ Trọng Khánh, Hà Đông, 165m2, 3 tầng, mặt tiền 8m, giá 32 tỷ",Biệt thự/Nhà liền kề,Hà Đông,4.0,32.0,165.0
Bán nhà riêng tại Văn Quán - Đỗ Động - Thanh Oai - Hà Nội - gần Cụm Công Nghiệp Kim Bài,Nhà,Thanh Oai,3.0,2.9,40.5
"Bán nhà phố Lụa, lô góc đẹp mê ly, nội thất cực chất, thang máy vi vu",Nhà,Hà Đông,3.0,7.65,34.0
Bán nhà Đê La Thành - Đống Đa - 28m2 6.3 tỷ,Nhà,Đống Đa,3.0,6.3,28.0
"Bán nhà Hoàng Như Tiếp, dt50m2, 6 tầng , thang máy , full nội thất , ảnh thật , gần phố , chỉ 12 ti",Nhà,Long Biên,4.0,12.19,45.0
"Bán CC 2PN tại Khai Sơn City, 5,3 tỷ, 77,51m2",Căn hộ chung cư,Long Biên,2.0,5.3,77.51
"Căn hộ cao cấp Tecco Tứ Hiệp, Thanh Trì. Giá chỉ nhinh 5 tỷ - Diện tích rộng 105.9m2",Căn hộ chung cư,Thanh Trì,3.0,5.16,105.9
"Siêu Hiếm! Thái Thịnh, gần phố, 30m ra ô tô, nhà xây mới , lô góc, dân trí cao, kinh doanh,39m2*5T",Nhà,Đống Đa,3.0,7.0,39.0
"Mặt phố nguyễn đình hoàn, cầu giấy. phân lô, view sông, mặt tiền lớn, vỉa hè rộng, giá hơn 30 tỷ",Nhà,Cầu Giấy,1.0,31.5,75.0
"Bán nhà Khương Đình, Thanh Xuân,ngõ nông, sân riêng, nội thất đầy đủ, DT 46m2*5T, Giá hơn 8 tỷ",Nhà,Thanh Xuân,3.0,8.9,46.0
Bán nhà đặng tiến đông-tt đống đa 5 tầng 3 ngủ full nội thất giá 11.7tỷ dt 45m2 x 5 tầng mt 5m,Nhà,Đống Đa,3.0,11.7,45.0
"Bán nhà biệt thự 200m2 tại Võng Thị, Bưởi, Tây Hồ, Hà Nội, chỉ với 197 triệu / m2",Biệt thự/Nhà liền kề,Tây Hồ,5.0,39.4,200.0
"Bán nhà riêng tại Kim Ngưu, 9,8 tỷ, 43 m2, 4PN, 3WC, 5 tầng",Nhà,Hai Bà Trưng,4.0,9.8,43.0
"Căn 3pn - 89m2 Hemisco Xa La 4.35 tỷ, sổ đỏ trong két sẵn sàng giao dịch, chủ xởi lởi",Căn hộ chung cư,Hà Đông,3.0,4.35,89.0
"Tôi bán căn hộ 86m2 thiết kế 3pn chung cư HD mon city ,giá 6,5 sổ đỏ bao phí",Căn hộ chung cư,Nam Từ Liêm,3.0,6.5,86.0
"Chính chủ bán nhanh nhả mặt phố Nguyễn Văn Cừ, Long Biên, Hà Nội, 320m đang kinh doang oto",Nhà,Long Biên,5.0,75.0,320.0
Bán nhà phân lô Kim Đồng thoáng trước sau 3 bước ra phố,Nhà,Hoàng Mai,4.0,14.2,51.0
Bán căn hộ 1Pn+ 43m giá 2.6 tỷ nội thất đẹp toà mới tại kđt Vinhomes Smart City,Căn hộ chung cư,Nam Từ Liêm,2.0,2.6,43.0
"Bán nhà phú diễn vị trí đẹp, ô tô vào ngõ",Nhà,Bắc Từ Liêm,2.0,8.7,44.0
"Bán nhà tại Minh Khai, Hai Bà Trưng, Hà Nội, 60m2 5 tầng 6PN, 5WC, giá nhỉnh 11 Tỷ",Nhà,Hai Bà Trưng,6.0,11.5,60.0
"Chính chủ cần bán căn hộ 120m2 (3N-2W) toà HPC Landmark 105 Tố Hữu. sẵn sổ, full nội thất sang xịn",Căn hộ chung cư,Hà Đông,3.0,6.5,120.0
"Bán căn hộ 2 phòng ngủ chung cư Đền Lừ, Hoàng Mai Hà Nội. Giá 3,3 tỷ",Căn hộ chung cư,Hoàng Mai,2.0,3.3,55.0
"1x tỷ. Biệt thự khu trung tâm mặt sông cực đẹp dự án KĐT Kim Hoa - Mê Linh - HN, LH",Biệt thự/Nhà liền kề,Mê Linh,5.0,13.0,300.0
"Cần Bán Nhanh Nhà Mặt Phố THANH AM, Quận LONG BIÊN - 100m2, Mặt tiền rộng, Vị Trí Đắc Địa",Nhà,Long Biên,2.0,17.2,101.0
"Bán CC Gemek Tower, 3,6 tỷ, 66m2, 2PN, 2WC, Hoài Đức, Hà Nội",Căn hộ chung cư,Hoài Đức,2.0,3.6,66.0
Chỉ một căn duy nhất: biệt thự 235m lô góc 5 tầng giá trị tầm cao,Biệt thự/Nhà liền kề,Hoàng Mai,5.0,68.0,235.0
"Bán Nhà riêng tại Mỹ Đình 2, 7 tỷ, 30 m2, 3 ngủ, 1 khách, phong thủy tốt",Nhà,Nam Từ Liêm,3.0,7.0,30.0
Bán nhà lô góc Yên Hòa - ôtô vào nhà - kinh doanh - 3 bước ra phố,Nhà,Cầu Giấy,3.0,12.5,40.0
"Bán NR gần Gamuda City, 6,7 tỷ, 38m2, 4PN, 4WC, 5 tầng, Hoàng Mai, HN",Nhà,Hoàng Mai,4.0,6.7,38.0
"Giá có thể đầu tư, giá rẻ cho người mua thực tại tòa HUD2 Tô Hiệu thiết kế 3n, 2vs giá 6.4 tỷ",Căn hộ chung cư,Hà Đông,3.0,6.4,127.0
5.35 tỷ - nhà 4 tầng 40m2 - phố hồng mai - bạch mai - hai bà trưng,Nhà,Hai Bà Trưng,3.0,5.35,40.0
Bán căn 2 Ngủ - 110 Cầu Giấy 77m2 tầng trung giá 6.85 tỷ ( chuẩn giá )có TL,Căn hộ chung cư,Cầu Giấy,2.0,6.85,77.0
"Quỹ 26 căn hộ cần bán tại Golden Palace. 2N,3N,4N duplex penhouse giá từ 60 tr/m2",Căn hộ chung cư,Nam Từ Liêm,2.0,5.1,85.0
Bán căn góc 3pn tòa S1 - Lumi Hà Nội - giá chỉ 5.9 tỷ - thanh toán theo tiến độ,Căn hộ chung cư,Nam Từ Liêm,3.0,5.9,81.0
Thái hà_phân lô cán bộ_gara ô tô_vài bước ra phố_ hai thoáng_41m2_14.3 tỷ,Nhà,Đống Đa,4.0,14.3,41.0
"Căn hộ 1PN + 47m² - view công viên Masteri, ban công Đông Bắc",Căn hộ chung cư,Gia Lâm,1.0,3.35,47.0
7.96 tỷ nhà 5 tầng đẹp gần Trần Phú trung tâm Hà Đông,Nhà,Hà Đông,3.0,7.96,30.0
"Bán nhà mặt phố tại Hoàng Ngân, giá siêu hời 25 tỷ, 70m2, 5 tầng, không QH, Giá rẻ nhất khu vực",Nhà,Cầu Giấy,4.0,25.0,70.0
"Bán Nhà Riêng, Đường Vĩnh Phúc, 20,25 tỷ, 45m2, 2PN, Ba Đình, 2PN, Ba Đình, Hà Nội, Chính chủ, Hot!",Nhà,Ba Đình,2.0,20.25,45.0
"Hàng hiêm bán căn biệt thự Sân Golf Chương Mỹ Hà Nội giá 13,5 tỷ diện tích 320m2",Biệt thự/Nhà liền kề,Chương Mỹ,3.0,13.5,320.0
Bán nhà mặt ngõ kim ngưu 32m-3t-mt4.2m-chỉ 10 tỏi- ôtô tải tránh- kd- ngõ thông- xây 6 tầng,Nhà,Hai Bà Trưng,2.0,10.2,32.0
"Chính chủ bán gấp căn hộ 2 ngủ 80m2 sổ đỏ, full nội thất đẹp 4.9 tỷ The Garden Hill 99 Trần Bình",Căn hộ chung cư,Nam Từ Liêm,2.0,4.9,80.0
